Año,Id Política,Nombre Política,Id Programa,Nombre Programa,Presupuesto Gasto,Gasto Real
2023,42,Industria y energía,42MA,C13.I01 Emprendimiento. Industria,3000000.0,
2023,42,Industria y energía,42AB,"C01.I02 Plan de incentivos a la instalación de puntos de recarga, a la adquisición de vehículos eléctricos y de pila de combustible y a la innovación en electromovilidad, recarga e hidrógeno verde",455000000.0,
2023,42,Industria y energía,42HC,C08.I03 Nuevos modelos de negocio en la transición energética,56000000.0,
2023,42,Industria y energía,42GA,"C07.I01 Desarrollo de energías renovables innovadoras, integradas en la edificación y en los procesos productivos",730000000.0,
2023,42,Industria y energía,42HB,C08.I02 Digitalización de las redes,150000000.0,
2023,42,Industria y energía,42BC,C02.I03 Programa de rehabilitación energética de edificios (PREE),300000000.0,
2023,43,"Comercio, turismo y PYMES",,,1669306400.0,
2023,43,"Comercio, turismo y PYMES",432A,Coordinación y promoción del turismo,142651540.0,
2023,43,"Comercio, turismo y PYMES",431A,Promoción comercial e internacionalización de la empresa,180028830.0,
2023,43,"Comercio, turismo y PYMES",431N,Ordenación del comercio exterior,10361570.0,
2023,43,"Comercio, turismo y PYMES",433M,Apoyo a la pequeña y mediana empresa,43960390.0,
2023,43,"Comercio, turismo y PYMES",431O,Ordenación y modernización de las estructuras comerciales,10604070.0,
2023,43,"Comercio, turismo y PYMES",43ME,C13.I05 Internacionalización. PYMES,71350000.0,
2023,43,"Comercio, turismo y PYMES",43ND,C14.I04 Actuaciones especiales en el ámbito de la competitividad.,208400000.0,
2023,43,"Comercio, turismo y PYMES",43MD,C13.I04 Apoyo al Comercio,123150000.0,
2023,43,"Comercio, turismo y PYMES",43NA,C14.I01 Transformación del modelo turístico hacia la sostenibilidad.,497000000.0,
2023,43,"Comercio, turismo y PYMES",43NC,C14.I03 Estrategias de resiliencia turística para territorios extrapeninsulares.,64000000.0,
2023,43,"Comercio, turismo y PYMES",43MC,C13.I03 Digitalización e Innovación I. PYMES,65000000.0,
2023,43,"Comercio, turismo y PYMES",43MA,C13.I01 Emprendimiento. PYMES,44800000.0,
2023,43,"Comercio, turismo y PYMES",43NB,"C14.I02 Programa de digitalización e inteligencia para destinos y sector turístico. Comercio, Turismo y PYMES",10000000.0,
2023,43,"Comercio, turismo y PYMES",43MB,C13.I02 Crecimiento. PYMES,198000000.0,
2023,11,Justicia,,,2290664780.0,
2023,11,Justicia,111O,Selección y formación de jueces,24135740.0,
2023,11,Justicia,111Q,Formación del Personal de la Administración de Justicia,10150900.0,
2023,11,Justicia,111P,Documentación y publicaciones judiciales,10939810.0,
2023,11,Justicia,111N,Dirección y Servicios Generales de Justicia,135292710.0,
2023,11,Justicia,111M,Gobierno del Poder Judicial,43208250.0,
2023,11,Justicia,112A,Tribunales de Justicia y Ministerio Fiscal,1962652440.0,
2023,11,Justicia,113M,Registros vinculados con la Fe Pública,36669010.0,
2023,11,Justicia,111R,Formación de la Carrera Fiscal,10112180.0,
2023,11,Justicia,11KB,C11.I02 Proyectos tractores de digitalización de la Administración General del Estado. Justicia,57503740.0,
2023,22,Otras prestaciones económicas,,,22299229990.0,
2023,22,Otras prestaciones económicas,222M,Prestaciones económicas del Mutualismo Administrativo,425352240.0,
2023,22,Otras prestaciones económicas,223M,Prestaciones de garantía salarial,829953330.0,
2023,22,Otras prestaciones económicas,224M,Prestaciones económicas por cese de actividad,57247700.0,
2023,22,Otras prestaciones económicas,221M,Subsidios de incapacidad temporal y otras prestaciones económicas de la Seguridad Social,16792938290.0,
2023,22,Otras prestaciones económicas,221A,Ingreso mínimo vital y prestaciones familiares,4193128430.0,
2023,22,Otras prestaciones económicas,22KB,C11.I02 Proyectos tractores de digitalización de la Administración General del Estado. Otras Prestaciones Económicas.,610000.0,
2023,41,"Agricultura, pesca y alimentación",,,8511340860.0,
2023,41,"Agricultura, pesca y alimentación",412D,Competitividad y calidad de la sanidad agraria,46690500.0,
2023,41,"Agricultura, pesca y alimentación",412C,Competitividad y calidad de la producción y los mercados agrarios,58454270.0,
2023,41,"Agricultura, pesca y alimentación",413A,Competitividad industria agroalimentaria y calidad alimentaria,34387250.0,
2023,41,"Agricultura, pesca y alimentación",416A,Previsión de riesgos en las producciones agrarias y pesqueras,322956140.0,
2023,41,"Agricultura, pesca y alimentación",412M,Regulación de los mercados agrarios,5787179920.0,
2023,41,"Agricultura, pesca y alimentación",414B,Desarrollo del medio rural,1767545380.0,
2023,41,"Agricultura, pesca y alimentación",415B,Mejora de estructuras y mercados pesqueros,62344160.0,
2023,41,"Agricultura, pesca y alimentación",414A,"Gestión de recursos hídricos para el regadío, caminos naturales y otras infraestructuras rurales",60150470.0,
2023,41,"Agricultura, pesca y alimentación",415A,Protección de los recursos pesqueros y desarrollo sostenible,24370640.0,
2023,41,"Agricultura, pesca y alimentación",411M,"Dirección y Servicios Generales de Agricultura, Pesca y Alimentación",112322130.0,
2023,41,"Agricultura, pesca y alimentación",41CI,"C03.I09 Plan de impulso a la sostenibilidad, investigación, innovación y digitalización del sector pesquero (IV): Digitalización y uso de TICs en el sector pesquero",4000000.0,
2023,41,"Agricultura, pesca y alimentación",41CE,C03.I05 Estrategia de Digitalización del sector Agroalimentario y Forestal y del Medio Rural: Desarrollo de actuaciones para dar apoyo a la digitalización y el emprendimiento del sector agroalimentario y forestal y del medio rural,2400000.0,
2023,41,"Agricultura, pesca y alimentación",41CF,"C03.I06 Plan de impulso a la sostenibilidad, investigación, innovación y digitalización del sector pesquero (I): Modernización de la Red de Reservas Marinas de Interés Pesquero",1250000.0,
2023,41,"Agricultura, pesca y alimentación",41CG,"C03.I07 Plan de impulso a la sostenibilidad, investigación, innovación y digitalización del sector pesquero (II): Impulso de la investigación pesquera y acuícola y apoyo a la formación",3400000.0,
2023,41,"Agricultura, pesca y alimentación",41CJ,"C03.I10 Plan de impulso a la sostenibilidad, investigación, innovación y digitalización del sector pesquero (V): Apoyo a la lucha contra la pesca ilegal, no declarada y no reglamentada",8000000.0,
2023,41,"Agricultura, pesca y alimentación",41CH,"C03.I08 Plan de impulso a la sostenibilidad, investigación, innovación y digitalización del sector pesquero (III): Desarrollo tecnológico e innovación en el sector pesquero y acuícola",5000000.0,
2023,41,"Agricultura, pesca y alimentación",41CC,C03.I03 Plan de Impulso de la sostenibilidad y competitividad de la agricultura y la ganadería (II): Reforzar sistemas de capacitación y bioseguridad en viveros y explotaciones ganaderas,12700000.0,
2023,41,"Agricultura, pesca y alimentación",41KB,C11. I02 Proyectos tractores de digitalización de la Administración General del Estado. Agricultura y Alimentación,10000000.0,
2023,41,"Agricultura, pesca y alimentación",41CA,C03.I01 Plan para la mejora de la eficiencia y la sostenibilidad en regadíos,60750000.0,
2023,41,"Agricultura, pesca y alimentación",41CB,C03.I02 Plan de Impulso de la sostenibilidad y competitividad de la agricultura y la ganadería (I): Modernizar los laboratorios de sanidad animal y vegetal,25040000.0,
2023,41,"Agricultura, pesca y alimentación",41CD,"C03.I04 Plan de Impulso de la sostenibilidad y competitividad de la agricultura y la ganadería (III): Inversiones en agricultura de precisión, eficiencia energética y economía circular",102400000.0,
2023,93,Administración financiera y tributaria,,,1752739740.0,
2023,93,Administración financiera y tributaria,931O,Política tributaria,5969210.0,
2023,93,Administración financiera y tributaria,931N,Política presupuestaria,81527730.0,
2023,93,Administración financiera y tributaria,931M,Previsión y política económica,20681640.0,
2023,93,Administración financiera y tributaria,932M,Gestión del catastro inmobiliario,114037930.0,
2023,93,Administración financiera y tributaria,932N,Resolución de reclamaciones económico-administrativas,31297260.0,
2023,93,Administración financiera y tributaria,932A,Aplicación del sistema tributario estatal,1395840920.0,
2023,93,Administración financiera y tributaria,931P,Control interno y Contabilidad Pública,92351150.0,
2023,93,Administración financiera y tributaria,931Q,Control y Supervisión de la Política Fiscal,10566900.0,
2023,93,Administración financiera y tributaria,93KE,C11.I05 Transformación de la Administración para la Ejecución del PRTR. Administración Financiera y Tributaria,467000.0,
2023,91,Alta dirección,,,932674510.0,
2023,91,Alta dirección,911Q,Apoyo a la gestión administrativa de la Jefatura del Estado,7775830.0,
2023,91,Alta dirección,911N,Actividad legislativa,267957170.0,
2023,91,Alta dirección,912O,"Relaciones con las Cortes Generales, Secretariado del Gobierno y apoyo a la Alta Dirección",48279870.0,
2023,91,Alta dirección,911P,Control Constitucional,30438000.0,
2023,91,Alta dirección,911O,Control externo del Sector Público,78237160.0,
2023,91,Alta dirección,912M,Presidencia del Gobierno,133875170.0,
2023,91,Alta dirección,912Q,Asesoramiento para la protección de los intereses nacionales,333808040.0,
2023,91,Alta dirección,912P,"Asesoramiento del Gobierno en materia social, económica y laboral",9194300.0,
2023,91,Alta dirección,912N,Alto asesoramiento del Estado,14677820.0,
2023,91,Alta dirección,911M,Jefatura del Estado,8431150.0,
2023,44,Subvenciones al transporte,,,3447680300.0,
2023,44,Subvenciones al transporte,441M,Subvenciones y apoyo al transporte terrestre,2605592090.0,
2023,44,Subvenciones al transporte,441O,Subvenciones y apoyo al transporte aéreo,573860050.0,
2023,44,Subvenciones al transporte,441N,Subvenciones y apoyo al transporte marítimo,183948920.0,
2023,44,Subvenciones al transporte,441P,Subvenciones al transporte extrapeninsular de mercancías,84279240.0,
2023,24,Fomento del empleo,,,8028626590.0,
2023,24,Fomento del empleo,241A,Fomento de la inserción y estabilidad laboral,4121107330.0,
2023,24,Fomento del empleo,241N,"Desarrollo del trabajo autónomo, de la economía social y de la responsabilidad social de las empresas",16650640.0,
2023,24,Fomento del empleo,241B,Formación Profesional para el Empleo,3304867570.0,
2023,24,Fomento del empleo,24WD,C23.I04 Nuevos proyectos territoriales para el reequilibrio y la equidad,85000000.0,
2023,24,Fomento del empleo,24TA,C20.I01 Reskilling y upskilling de la población activa ligado a cualificaciones profesionales. Fomento del Empleo,73500000.0,
2023,24,Fomento del empleo,24KB,C11.I02 Proyectos tractores de digitalización de la Administración General del Estado. Fomento del Empleo.,25501050.0,
2023,24,Fomento del empleo,24WB,C23.I02 Empleo Mujer y transversalidad de género en las políticas públicas de apoyo a la activación para el empleo,15000000.0,
2023,24,Fomento del empleo,24WE,C23.I05 Gobernanza e impulso a las políticas de apoyo a la activación para el empleo,35000000.0,
2023,24,Fomento del empleo,24WA,C23.I01 Empleo Joven,155000000.0,
2023,24,Fomento del empleo,24WC,"C23.I03 Adquisición de nuevas competencias para la transformación digital, verde y productiva",143000000.0,
2023,24,Fomento del empleo,24SC,C19.I03 Competencias digitales para el empleo. Fomento del Empleo,54000000.0,
2023,94,Transferencias a otras admones. públicas,,,66457250490.0,
2023,94,Transferencias a otras admones. públicas,941M,Transferencias a Comunidades Autónomas por participación en los ingresos del Estado,23552875380.0,
2023,94,Transferencias a otras admones. públicas,943N,Cooperación a través del Fondo Europeo de Desarrollo y del Fondo Europeo de Apoyo a la Paz,264000000.0,
2023,94,Transferencias a otras admones. públicas,941N,Transferencias a Comunidades Autónomas por los Fondos de Compensación Interterritorial,582430000.0,
2023,94,Transferencias a otras admones. públicas,941O,Otras transferencias a Comunidades Autónomas,895387240.0,
2023,94,Transferencias a otras admones. públicas,942A,Cooperación económica local del Estado,58439330.0,
2023,94,Transferencias a otras admones. públicas,943M,Transferencias al Presupuesto General de la Unión Europea,17778850000.0,
2023,94,Transferencias a otras admones. públicas,942N,Otras transferencias a Entidades Locales,2127712290.0,
2023,94,Transferencias a otras admones. públicas,942M,Transferencias a Entidades Locales por participación en los ingresos del Estado,20792575720.0,
2023,94,Transferencias a otras admones. públicas,94KC,C11.I03 Transformación Digital y Modernización de las CCAA y EELL. Transferencias a otras AA.PP.,404980530.0,
2023,25,Desempleo,,,21277384680.0,
2023,25,Desempleo,251M,Prestaciones a los desempleados,21277384680.0,
2023,26,Acceso a la vivienda y fomento de la edificación,,,2116835650.0,
2023,26,Acceso a la vivienda y fomento de la edificación,261P,Urbanismo y política del suelo,7002080.0,
2023,26,Acceso a la vivienda y fomento de la edificación,261O,Ordenación y fomento de la edificación,30471820.0,
2023,26,Acceso a la vivienda y fomento de la edificación,261N,"Promoción, administración y ayudas para rehabilitación y acceso a vivienda",699361750.0,
